record_id,employee_id,event_id,date,due_date,status,completion_pct,score,feedback_rating,assigned_by,employee_role,employee_grade,employee_work_format,employee_preferred_language,employee_hire_date,event_type,event_format,duration_hours,mandatory,tenure_days_at_activity,attempt_number,prior_same_event_attempts,employee_prior_outcomes,employee_completion_rate_before,employee_dropped_rate_before,employee_no_show_rate_before,employee_declined_rate_before,employee_format_prior_outcomes,employee_format_completion_rate_before,employee_type_prior_outcomes,employee_type_completion_rate_before,event_prior_outcomes,event_completion_rate_before,is_first_employee_activity,days_since_previous_activity,outcome_class,completed_label
R001721,E0195,EV_020,2026-01-15,,dropped,35,,2.0,hr,Product Manager,Middle,office,kk,2025-04-21,course,self_paced,40,False,269,1,0,7,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.09090909090909091,0,0.5,0,0.5,10,0.5833333333333334,0,73,dropped,0
R001722,E0171,EV_039,2026-01-16,,completed,100,,4.0,manager,QA Engineer,Middle,hybrid,ru,2024-11-18,workshop,online,3,False,424,1,0,3,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,2,0.5,2,0.5,62,0.78125,0,29,completed,1
R001723,E0177,EV_034,2026-01-16,,dropped,65,,2.0,manager,Customer Support Specialist,Middle,office,ru,2024-08-12,workshop,online,4,False,522,1,0,4,0.25,0.125,0.375,0.25,3,0.4,2,0.25,43,0.7111111111111111,0,74,dropped,0
R001724,E0184,EV_009,2026-01-16,,dropped,45,,3.0,self,Backend Engineer,Middle,office,ru,2024-10-30,certification,self_paced,40,False,443,2,1,4,0.25,0.375,0.125,0.25,1,0.3333333333333333,1,0.3333333333333333,34,0.6111111111111112,0,74,dropped,0
R001725,E0187,EV_022,2026-01-16,,completed,100,83.0,3.0,self,Data Analyst,Junior,office,ru,2024-03-25,course,online,12,False,662,1,0,4,0.375,0.25,0.125,0.25,2,0.5,1,0.3333333333333333,11,0.6923076923076923,0,70,completed,1
R001726,E0030,EV_035,2026-01-19,,completed,100,84.0,,self,Customer Support Specialist,Middle,office,ru,2024-12-12,course,online,16,False,403,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,21,0.6956521739130435,0,77,completed,1
R001727,E0049,EV_039,2026-01-19,,completed,100,,,self,Sales Manager,Junior,hybrid,kk,2025-11-03,workshop,online,3,False,77,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,63,0.7846153846153846,0,67,completed,1
R001728,E0129,EV_001,2026-01-19,2026-02-18,overdue,60,,,hr,Sales Manager,Middle,hybrid,kk,2026-01-14,compliance,self_paced,2,True,5,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R001729,E0129,EV_002,2026-01-19,2026-02-18,completed,100,77.0,,hr,Sales Manager,Middle,hybrid,kk,2026-01-14,compliance,self_paced,2,True,5,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R001730,E0129,EV_003,2026-01-19,2026-02-18,completed,100,75.0,,hr,Sales Manager,Middle,hybrid,kk,2026-01-14,compliance,self_paced,2,True,5,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R001731,E0140,EV_012,2026-01-19,,dropped,45,,,manager,Backend Engineer,Middle,office,ru,2024-06-21,course,self_paced,24,False,577,2,1,11,0.4666666666666667,0.3333333333333333,0.06666666666666667,0.13333333333333333,1,0.3333333333333333,4,0.3333333333333333,19,0.47619047619047616,0,39,dropped,0
R001732,E0151,EV_034,2026-01-19,,completed,100,,3.0,self,HR Business Partner,Junior,remote,ru,2025-09-11,workshop,online,4,False,130,1,0,1,0.2,0.2,0.4,0.2,0,0.5,0,0.5,44,0.6956521739130435,0,48,completed,1
R001733,E0181,EV_038,2026-01-19,,no_show,0,,,manager,Product Manager,Senior,office,ru,2025-01-27,course,online,16,False,357,2,1,6,0.5,0.1,0.2,0.2,4,0.5,1,0.3333333333333333,48,0.72,0,77,no_show,0
R001734,E0121,EV_023,2026-01-20,,completed,100,,2.0,self,Data Analyst,Middle,hybrid,ru,2025-09-15,workshop,offline,6,False,127,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,17,0.7368421052631579,0,113,completed,1
R001735,E0164,EV_005,2026-01-20,,completed,100,84.0,5.0,self,Backend Engineer,Middle,hybrid,ru,2022-08-26,course,online,16,False,1243,1,0,8,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.08333333333333333,2,0.75,2,0.75,26,0.5,0,7,completed,1
R001736,E0197,EV_037,2026-01-20,,completed,100,,2.0,manager,QA Engineer,Middle,hybrid,ru,2022-08-15,mentoring,online,12,False,1254,2,1,10,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.14285714285714285,5,0.42857142857142855,1,0.3333333333333333,75,0.7272727272727273,0,62,completed,1
R001737,E0046,EV_036,2026-01-21,,no_show,0,,,manager,Sales Manager,Middle,hybrid,ru,2024-02-26,meetup,offline,2,False,695,3,2,11,0.6666666666666666,0.2,0.06666666666666667,0.06666666666666667,5,0.7142857142857143,2,0.75,107,0.6697247706422018,0,30,no_show,0
R001738,E0093,EV_036,2026-01-21,,completed,100,,4.0,self,Customer Support Specialist,Middle,hybrid,kk,2022-08-31,meetup,offline,2,False,1239,1,0,8,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.16666666666666666,1,0.6666666666666666,0,0.5,107,0.6697247706422018,0,20,completed,1
R001739,E0150,EV_037,2026-01-21,,completed,100,,4.0,self,Backend Engineer,Middle,office,ru,2023-07-03,mentoring,online,12,False,933,1,0,9,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.15384615384615385,2,0.75,0,0.5,76,0.7307692307692307,0,79,completed,1
R001740,E0151,EV_008,2026-01-21,,completed,100,,4.0,self,HR Business Partner,Junior,remote,ru,2025-09-11,workshop,online,4,False,132,1,0,2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,1,0.6666666666666666,1,0.6666666666666666,69,0.7887323943661971,0,2,completed,1
R001741,E0044,EV_040,2026-01-22,,completed,100,,5.0,self,Frontend Engineer,Lead,office,kk,2022-10-17,workshop,offline,4,False,1193,2,1,6,0.5,0.1,0.3,0.1,2,0.5,3,0.6,91,0.6989247311827957,0,70,completed,1
R001742,E0060,EV_038,2026-01-22,,completed,100,88.0,5.0,self,Product Manager,Lead,office,kk,2021-10-18,course,online,16,False,1557,1,0,4,0.5,0.125,0.125,0.25,1,0.3333333333333333,0,0.5,49,0.7058823529411765,0,80,completed,1
R001743,E0173,EV_040,2026-01-22,,completed,100,,,self,HR Business Partner,Senior,remote,kk,2019-04-25,workshop,offline,4,False,2464,1,0,7,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0.5,4,0.5,91,0.6989247311827957,0,52,completed,1
R001744,E0048,EV_012,2026-01-23,,completed,100,71.0,,hr,Data Analyst,Middle,hybrid,kk,2024-11-22,course,self_paced,24,False,427,1,0,5,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,1,0.3333333333333333,0,0.5,20,0.45454545454545453,0,81,completed,1
R001745,E0054,EV_009,2026-01-23,,dropped,65,,,self,Data Analyst,Senior,hybrid,kk,2022-11-30,certification,self_paced,40,False,1150,1,0,7,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.18181818181818182,1,0.6666666666666666,0,0.5,35,0.5945945945945946,0,42,dropped,0
R001746,E0156,EV_001,2026-01-23,2026-02-22,overdue,60,,,hr,QA Engineer,Junior,hybrid,kk,2026-01-20,compliance,self_paced,2,True,3,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R001747,E0156,EV_002,2026-01-23,2026-02-22,overdue,60,,,hr,QA Engineer,Junior,hybrid,kk,2026-01-20,compliance,self_paced,2,True,3,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R001748,E0156,EV_003,2026-01-23,2026-02-22,completed,100,86.0,,hr,QA Engineer,Junior,hybrid,kk,2026-01-20,compliance,self_paced,2,True,3,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R001749,E0059,EV_036,2026-01-26,,no_show,0,,,self,Sales Manager,Middle,remote,ru,2023-06-28,meetup,offline,2,False,943,3,2,11,0.4666666666666667,0.13333333333333333,0.3333333333333333,0.06666666666666667,6,0.375,2,0.75,109,0.6666666666666666,0,74,no_show,0
R001750,E0133,EV_034,2026-01-26,,completed,100,,3.0,manager,HR Business Partner,Lead,office,ru,2019-08-23,workshop,online,4,False,2348,2,1,7,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.09090909090909091,5,0.7142857142857143,6,0.75,45,0.7021276595744681,0,84,completed,1
R001751,E0143,EV_040,2026-01-26,,no_show,0,,,self,Customer Support Specialist,Middle,office,kk,2023-08-15,workshop,offline,4,False,895,1,0,3,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,1,0.3333333333333333,1,0.6666666666666666,93,0.7052631578947368,0,84,no_show,0
R001752,E0161,EV_036,2026-01-27,,completed,100,,4.0,hr,Sales Manager,Senior,remote,ru,2024-05-15,meetup,offline,2,False,622,1,0,2,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0,0.5,0,0.5,110,0.6607142857142857,0,68,completed,1
R001753,E0011,EV_025,2026-01-28,,completed,100,62.0,5.0,self,Data Analyst,Senior,office,kk,2021-01-11,course,online,10,False,1843,2,1,8,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.08333333333333333,6,0.75,5,0.5714285714285714,10,0.6666666666666666,0,58,completed,1
R001754,E0085,EV_037,2026-01-28,,completed,100,,,hr,Data Analyst,Lead,hybrid,ru,2018-05-23,mentoring,online,12,False,2807,1,0,6,0.6,0.2,0.1,0.1,3,0.8,0,0.5,77,0.7341772151898734,0,69,completed,1
R001755,E0128,EV_038,2026-01-28,,completed,100,74.0,5.0,hr,Backend Engineer,Senior,hybrid,kk,2024-07-29,course,online,16,False,548,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,0.75,0,0.5,50,0.7115384615384616,0,86,completed,1
R001756,E0145,EV_008,2026-01-28,,completed,100,,1.0,manager,QA Engineer,Senior,office,kk,2023-10-12,workshop,online,4,False,839,1,0,3,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0,0.5,3,0.4,70,0.7916666666666666,0,64,completed,1
R001757,E0154,EV_013,2026-01-28,,completed,100,83.0,4.0,self,Frontend Engineer,Middle,office,ru,2023-08-16,course,online,12,False,896,1,0,7,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.18181818181818182,2,0.75,0,0.5,14,0.5,0,23,completed,1
R001758,E0162,EV_036,2026-01-28,,completed,100,,4.0,manager,Data Analyst,Middle,hybrid,kk,2024-01-15,meetup,offline,2,False,744,2,1,6,0.6,0.1,0.2,0.1,2,0.5,1,0.3333333333333333,111,0.6637168141592921,0,86,completed,1
R001759,E0029,EV_008,2026-01-29,,completed,100,,5.0,manager,Customer Support Specialist,Senior,hybrid,kk,2025-03-13,workshop,online,4,False,322,1,0,5,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,4,0.8333333333333334,3,0.8,71,0.7945205479452054,0,86,completed,1
R001760,E0106,EV_039,2026-01-29,,declined,0,,,hr,Backend Engineer,Senior,remote,kk,2020-02-13,workshop,online,3,False,2177,1,0,1,0.2,0.2,0.4,0.2,0,0.5,1,0.3333333333333333,64,0.7878787878787878,0,87,declined,0
R001761,E0139,EV_038,2026-01-29,,declined,0,,,manager,Customer Support Specialist,Senior,office,kk,2025-03-25,course,online,16,False,310,1,0,3,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,3,0.6,1,0.6666666666666666,51,0.7169811320754716,0,55,declined,0
R001762,E0166,EV_036,2026-01-29,,completed,100,,3.0,self,Sales Manager,Senior,office,kk,2025-02-21,meetup,offline,2,False,342,2,1,4,0.625,0.125,0.125,0.125,1,0.6666666666666666,1,0.6666666666666666,112,0.6666666666666666,0,87,completed,1
R001763,E0181,EV_037,2026-01-29,,dropped,10,,,manager,Product Manager,Senior,office,ru,2025-01-27,mentoring,online,12,False,367,1,0,7,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.18181818181818182,5,0.42857142857142855,0,0.5,78,0.7375,0,10,dropped,0
R001764,E0005,EV_005,2026-01-30,,no_show,0,,,hr,Backend Engineer,Middle,hybrid,kk,2024-06-12,course,online,16,False,597,1,0,11,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.2,3,0.4,2,0.5,27,0.5172413793103449,0,84,no_show,0
R001765,E0074,EV_020,2026-01-30,,completed,100,63.0,3.0,hr,Product Manager,Middle,office,kk,2022-04-20,course,self_paced,40,False,1381,1,0,3,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0,0.5,0,0.5,11,0.5384615384615384,0,51,completed,1
R001766,E0112,EV_036,2026-01-30,,completed,100,,5.0,self,Customer Support Specialist,Senior,hybrid,ru,2019-12-30,meetup,offline,2,False,2223,2,1,10,0.5714285714285714,0.14285714285714285,0.07142857142857142,0.21428571428571427,2,0.5,1,0.3333333333333333,113,0.6695652173913044,0,21,completed,1
R001767,E0170,EV_037,2026-01-30,,declined,0,,,hr,Frontend Engineer,Middle,hybrid,ru,2025-04-24,mentoring,online,12,False,281,1,0,6,0.4,0.2,0.2,0.2,3,0.4,0,0.5,79,0.7283950617283951,0,23,declined,0
R001768,E0007,EV_009,2026-02-02,,completed,100,79.0,2.0,hr,Backend Engineer,Senior,office,kk,2018-10-26,certification,self_paced,40,False,2656,1,0,7,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.18181818181818182,1,0.6666666666666666,0,0.5,36,0.5789473684210527,0,91,completed,1
R001769,E0011,EV_023,2026-02-02,,no_show,0,,,manager,Data Analyst,Senior,office,kk,2021-01-11,workshop,offline,6,False,1848,1,0,9,0.6153846153846154,0.15384615384615385,0.15384615384615385,0.07692307692307693,0,0.5,2,0.75,18,0.75,0,5,no_show,0
R001770,E0086,EV_034,2026-02-02,,completed,100,,5.0,self,Customer Support Specialist,Junior,office,kk,2025-05-26,workshop,online,4,False,252,1,0,3,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,2,0.5,3,0.6,46,0.7083333333333334,0,61,completed,1
R001771,E0158,EV_037,2026-02-02,,completed,100,,,self,Sales Manager,Senior,office,kk,2018-08-27,mentoring,online,12,False,2716,1,0,8,0.5,0.08333333333333333,0.16666666666666666,0.25,5,0.5714285714285714,0,0.5,80,0.7195121951219512,0,42,completed,1
R001772,E0173,EV_034,2026-02-02,,declined,0,,,manager,HR Business Partner,Senior,remote,kk,2019-04-25,workshop,online,4,False,2475,2,1,8,0.5833333333333334,0.08333333333333333,0.25,0.08333333333333333,6,0.625,5,0.5714285714285714,46,0.7083333333333334,0,11,declined,0
R001773,E0185,EV_034,2026-02-02,,completed,100,,5.0,self,Customer Support Specialist,Middle,remote,kk,2024-10-21,workshop,online,4,False,469,1,0,4,0.625,0.125,0.125,0.125,4,0.8333333333333334,2,0.75,46,0.7083333333333334,0,91,completed,1
R001774,E0197,EV_039,2026-02-02,,completed,100,,3.0,self,QA Engineer,Middle,hybrid,ru,2022-08-15,workshop,online,3,False,1267,2,1,11,0.4666666666666667,0.2,0.2,0.13333333333333333,6,0.5,6,0.5,65,0.7761194029850746,0,13,completed,1
R001775,E0052,EV_028,2026-02-03,,completed,100,,3.0,manager,HR Business Partner,Middle,office,kk,2025-01-13,workshop,online,4,False,386,1,0,5,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1111111111111111,4,0.5,1,0.6666666666666666,8,0.6,0,92,completed,1
R001776,E0079,EV_036,2026-02-03,,completed,100,,5.0,manager,Sales Manager,Junior,office,ru,2024-10-14,meetup,offline,2,False,477,3,2,8,0.75,0.08333333333333333,0.08333333333333333,0.08333333333333333,4,0.8333333333333334,2,0.75,114,0.6724137931034483,0,54,completed,1
R001777,E0156,EV_004,2026-02-03,2026-02-19,completed,100,,,hr,QA Engineer,Junior,hybrid,kk,2026-01-20,onboarding,offline,8,True,14,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,11,not_training_eligible,
R001778,E0049,EV_036,2026-02-04,,completed,100,,,manager,Sales Manager,Junior,hybrid,kk,2025-11-03,meetup,offline,2,False,93,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,115,0.6752136752136753,0,16,completed,1
R001779,E0052,EV_034,2026-02-04,,completed,100,,4.0,self,HR Business Partner,Middle,office,kk,2025-01-13,workshop,online,4,False,387,1,0,6,0.5,0.2,0.2,0.1,5,0.5714285714285714,2,0.75,49,0.7058823529411765,0,1,completed,1
R001780,E0165,EV_036,2026-02-04,,completed,100,,,self,Product Manager,Junior,office,ru,2024-08-30,meetup,offline,2,False,523,4,3,7,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.09090909090909091,6,0.625,3,0.8,115,0.6752136752136753,0,34,completed,1
R001781,E0107,EV_040,2026-02-05,,declined,0,,,manager,Product Manager,Middle,office,ru,2022-04-25,workshop,offline,4,False,1382,1,0,7,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.09090909090909091,4,0.6666666666666666,6,0.75,94,0.6979166666666666,0,76,declined,0
R001782,E0124,EV_020,2026-02-05,,completed,100,70.0,,manager,Data Analyst,Middle,office,kk,2025-02-17,course,self_paced,40,False,353,1,0,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0.5,1,0.3333333333333333,12,0.5714285714285714,0,35,completed,1
R001783,E0065,EV_039,2026-02-06,,completed,100,,5.0,manager,QA Engineer,Middle,hybrid,en,2022-08-01,workshop,online,3,False,1285,1,0,8,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.16666666666666666,4,0.6666666666666666,4,0.6666666666666666,66,0.7794117647058824,0,30,completed,1
R001784,E0065,EV_036,2026-02-09,,no_show,0,,,manager,QA Engineer,Middle,hybrid,en,2022-08-01,meetup,offline,2,False,1288,1,0,9,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.15384615384615385,2,0.75,0,0.5,117,0.680672268907563,0,3,no_show,0
R001785,E0073,EV_023,2026-02-09,,completed,100,,5.0,manager,Data Analyst,Senior,office,ru,2022-08-29,workshop,offline,6,False,1260,1,0,6,0.3,0.4,0.2,0.1,1,0.3333333333333333,4,0.3333333333333333,19,0.7142857142857143,0,98,completed,1
R001786,E0086,EV_035,2026-02-09,,completed,100,68.0,5.0,self,Customer Support Specialist,Junior,office,kk,2025-05-26,course,online,16,False,259,1,0,4,0.5,0.125,0.125,0.25,3,0.6,0,0.5,22,0.7083333333333334,0,7,completed,1
R001787,E0129,EV_004,2026-02-09,2026-02-13,completed,100,,2.0,hr,Sales Manager,Middle,hybrid,kk,2026-01-14,onboarding,offline,8,True,26,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,21,not_training_eligible,
R001788,E0136,EV_006,2026-02-09,,completed,100,,,self,Backend Engineer,Senior,hybrid,kk,2024-04-01,workshop,offline,12,False,679,1,0,2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,1,0.3333333333333333,1,0.3333333333333333,17,0.631578947368421,0,98,completed,1
R001789,E0144,EV_036,2026-02-09,,completed,100,,4.0,self,Customer Support Specialist,Junior,office,ru,2024-09-16,meetup,offline,2,False,511,2,1,6,0.7,0.1,0.1,0.1,2,0.75,1,0.6666666666666666,117,0.680672268907563,0,98,completed,1
R001790,E0022,EV_008,2026-02-10,,dropped,80,,2.0,self,Data Analyst,Junior,hybrid,kk,2025-12-23,workshop,online,4,False,49,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,72,0.7972972972972973,0,36,dropped,0
R001791,E0073,EV_020,2026-02-10,,declined,0,,,hr,Data Analyst,Senior,office,ru,2022-08-29,course,self_paced,40,False,1261,2,1,7,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.09090909090909091,1,0.3333333333333333,2,0.5,13,0.6,0,1,declined,0
R001792,E0107,EV_022,2026-02-10,,completed,100,70.0,4.0,self,Product Manager,Middle,office,ru,2022-04-25,course,online,12,False,1387,1,0,8,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.16666666666666666,3,0.8,0,0.5,12,0.7142857142857143,0,5,completed,1
R001793,E0143,EV_008,2026-02-10,,completed,100,,3.0,manager,Customer Support Specialist,Middle,office,kk,2023-08-15,workshop,online,4,False,910,1,0,4,0.25,0.25,0.375,0.125,2,0.5,2,0.5,72,0.7972972972972973,0,15,completed,1
R001794,E0179,EV_009,2026-02-10,,completed,100,73.0,3.0,self,QA Engineer,Lead,hybrid,ru,2020-01-30,certification,self_paced,40,False,2203,1,0,4,0.5,0.125,0.125,0.25,0,0.5,0,0.5,37,0.5897435897435898,0,99,completed,1
R001795,E0189,EV_039,2026-02-10,,completed,100,,1.0,self,QA Engineer,Senior,office,ru,2019-11-18,workshop,online,3,False,2276,1,0,9,0.6153846153846154,0.15384615384615385,0.15384615384615385,0.07692307692307693,5,0.5714285714285714,4,0.8333333333333334,67,0.782608695652174,0,28,completed,1
R001796,E0050,EV_006,2026-02-11,,completed,100,,5.0,self,Backend Engineer,Lead,hybrid,ru,2017-01-24,workshop,offline,12,False,3305,1,0,8,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.16666666666666666,2,0.5,2,0.5,18,0.65,0,100,completed,1
R001797,E0095,EV_031,2026-02-11,,no_show,0,,,manager,HR Business Partner,Middle,office,kk,2021-12-20,workshop,online,6,False,1514,2,1,8,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,7,0.5555555555555556,6,0.5,9,0.6363636363636364,0,47,no_show,0
R001798,E0141,EV_016,2026-02-11,,completed,100,,4.0,hr,Frontend Engineer,Junior,remote,kk,2025-11-27,workshop,online,4,False,76,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,22,0.7916666666666666,0,51,completed,1
R001799,E0193,EV_036,2026-02-11,,declined,0,,,hr,Data Analyst,Middle,office,ru,2022-08-01,meetup,offline,2,False,1290,2,1,5,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,3,0.8,1,0.6666666666666666,119,0.6776859504132231,0,41,declined,0
R001800,E0115,EV_015,2026-02-12,,completed,100,82.0,5.0,manager,Frontend Engineer,Junior,hybrid,ru,2025-02-12,course,self_paced,6,False,365,1,0,4,0.25,0.375,0.25,0.125,0,0.5,2,0.5,10,0.9166666666666666,0,64,completed,1
R001801,E0004,EV_024,2026-02-13,,completed,100,60.0,2.0,self,Data Analyst,Middle,office,ru,2021-10-21,course,self_paced,30,False,1576,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,7,0.4444444444444444,0,102,completed,1
R001802,E0047,EV_008,2026-02-13,,declined,0,,,manager,Backend Engineer,Middle,office,ru,2022-12-22,workshop,online,4,False,1149,1,0,13,0.47058823529411764,0.29411764705882354,0.17647058823529413,0.058823529411764705,7,0.5555555555555556,5,0.42857142857142855,74,0.7894736842105263,0,31,declined,0
R001803,E0172,EV_029,2026-02-13,,completed,100,70.0,5.0,manager,HR Business Partner,Senior,remote,ru,2018-08-27,course,self_paced,12,False,2727,1,0,4,0.625,0.125,0.125,0.125,0,0.5,1,0.6666666666666666,6,0.625,0,64,completed,1
R001804,E0002,EV_010,2026-02-16,,completed,100,63.0,2.0,self,Backend Engineer,Middle,remote,ru,2023-04-25,course,online,20,False,1028,2,1,5,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,3,0.4,3,0.4,14,0.625,0,34,completed,1
R001805,E0020,EV_026,2026-02-16,,completed,100,,4.0,self,Product Manager,Junior,remote,ru,2024-05-22,workshop,offline,8,False,635,1,0,3,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0,0.5,3,0.6,14,0.8125,0,105,completed,1
R001806,E0043,EV_040,2026-02-16,,completed,100,,4.0,self,Frontend Engineer,Senior,hybrid,ru,2021-08-13,workshop,offline,4,False,1648,1,0,7,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0.5,1,0.6666666666666666,95,0.6907216494845361,0,96,completed,1
